"match_id,inning,batting_team,bowling_team,over,ball,striker,bowler,non_striker,runs_by_batter,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder"
"335987,2,Rajasthan Royals,Kings XI Punjab,4.0,5.0,Kamran Akmal,JR Hopes,SR Watson,0.0,0.0,0.0,None,1,Kamran Akmal,caught,PP Chawla"
"335987,2,Rajasthan Royals,Kings XI Punjab,4.0,6.0,SR Watson,JR Hopes,DS Lehmann,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,5.0,1.0,DS Lehmann,B Lee,SR Watson,4.0,0.0,4.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,5.0,2.0,DS Lehmann,B Lee,SR Watson,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,5.0,3.0,DS Lehmann,B Lee,SR Watson,0.0,1.0,1.0,legbyes,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,5.0,4.0,SR Watson,B Lee,DS Lehmann,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,5.0,5.0,SR Watson,B Lee,DS Lehmann,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,5.0,6.0,SR Watson,B Lee,DS Lehmann,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,6.0,1.0,DS Lehmann,JR Hopes,SR Watson,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,6.0,2.0,SR Watson,JR Hopes,DS Lehmann,6.0,0.0,6.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,6.0,3.0,SR Watson,JR Hopes,DS Lehmann,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,6.0,4.0,SR Watson,JR Hopes,DS Lehmann,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,6.0,5.0,SR Watson,JR Hopes,DS Lehmann,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,6.0,6.0,SR Watson,JR Hopes,DS Lehmann,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,7.0,1.0,DS Lehmann,IK Pathan,SR Watson,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,7.0,2.0,SR Watson,IK Pathan,DS Lehmann,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,7.0,3.0,SR Watson,IK Pathan,DS Lehmann,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,7.0,4.0,SR Watson,IK Pathan,DS Lehmann,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,7.0,5.0,DS Lehmann,IK Pathan,SR Watson,0.0,1.0,1.0,wides,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,7.0,6.0,DS Lehmann,IK Pathan,SR Watson,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,7.0,7.0,SR Watson,IK Pathan,DS Lehmann,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,8.0,1.0,SR Watson,JR Hopes,DS Lehmann,6.0,0.0,6.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,8.0,2.0,SR Watson,JR Hopes,DS Lehmann,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,8.0,3.0,DS Lehmann,JR Hopes,SR Watson,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,8.0,4.0,DS Lehmann,JR Hopes,SR Watson,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,8.0,5.0,DS Lehmann,JR Hopes,SR Watson,4.0,0.0,4.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,8.0,6.0,DS Lehmann,JR Hopes,SR Watson,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,9.0,1.0,SR Watson,IK Pathan,DS Lehmann,4.0,0.0,4.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,9.0,2.0,SR Watson,IK Pathan,DS Lehmann,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,9.0,3.0,DS Lehmann,IK Pathan,SR Watson,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,9.0,4.0,SR Watson,IK Pathan,DS Lehmann,4.0,0.0,4.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,9.0,5.0,SR Watson,IK Pathan,DS Lehmann,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,9.0,6.0,DS Lehmann,IK Pathan,SR Watson,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,10.0,1.0,SR Watson,PP Chawla,DS Lehmann,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,10.0,2.0,DS Lehmann,PP Chawla,SR Watson,4.0,0.0,4.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,10.0,3.0,DS Lehmann,PP Chawla,SR Watson,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,10.0,4.0,SR Watson,PP Chawla,DS Lehmann,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,10.0,5.0,SR Watson,PP Chawla,DS Lehmann,6.0,0.0,6.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,10.0,6.0,SR Watson,PP Chawla,DS Lehmann,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,11.0,1.0,DS Lehmann,IK Pathan,SR Watson,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,11.0,2.0,DS Lehmann,IK Pathan,SR Watson,0.0,0.0,0.0,None,1,DS Lehmann,lbw,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,11.0,3.0,RA Jadeja,IK Pathan,SR Watson,0.0,1.0,1.0,wides,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,11.0,4.0,RA Jadeja,IK Pathan,SR Watson,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,11.0,5.0,RA Jadeja,IK Pathan,SR Watson,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,11.0,6.0,RA Jadeja,IK Pathan,SR Watson,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,11.0,7.0,SR Watson,IK Pathan,RA Jadeja,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,12.0,1.0,SR Watson,WA Mota,RA Jadeja,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,12.0,2.0,RA Jadeja,WA Mota,SR Watson,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,12.0,3.0,SR Watson,WA Mota,RA Jadeja,2.0,0.0,2.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,12.0,4.0,SR Watson,WA Mota,RA Jadeja,6.0,0.0,6.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,12.0,5.0,SR Watson,WA Mota,RA Jadeja,2.0,0.0,2.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,12.0,6.0,SR Watson,WA Mota,RA Jadeja,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,13.0,1.0,RA Jadeja,S Sreesanth,SR Watson,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,13.0,2.0,RA Jadeja,S Sreesanth,SR Watson,4.0,0.0,4.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,13.0,3.0,RA Jadeja,S Sreesanth,SR Watson,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,13.0,4.0,SR Watson,S Sreesanth,RA Jadeja,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,13.0,5.0,RA Jadeja,S Sreesanth,SR Watson,4.0,0.0,4.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,13.0,6.0,RA Jadeja,S Sreesanth,SR Watson,0.0,1.0,1.0,noballs,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,13.0,7.0,RA Jadeja,S Sreesanth,SR Watson,2.0,0.0,2.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,14.0,1.0,SR Watson,PP Chawla,RA Jadeja,4.0,0.0,4.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,14.0,2.0,SR Watson,PP Chawla,RA Jadeja,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,14.0,3.0,RA Jadeja,PP Chawla,SR Watson,4.0,0.0,4.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,14.0,4.0,RA Jadeja,PP Chawla,SR Watson,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,14.0,5.0,RA Jadeja,PP Chawla,SR Watson,6.0,0.0,6.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,14.0,6.0,RA Jadeja,PP Chawla,SR Watson,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,15.0,1.0,SR Watson,B Lee,RA Jadeja,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,15.0,2.0,RA Jadeja,B Lee,SR Watson,4.0,0.0,4.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,15.0,3.0,RA Jadeja,B Lee,SR Watson,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,15.0,4.0,RA Jadeja,B Lee,SR Watson,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,15.0,5.0,RA Jadeja,B Lee,SR Watson,4.0,0.0,4.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,15.0,6.0,RA Jadeja,B Lee,SR Watson,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,16.0,1.0,RA Jadeja,IK Pathan,SR Watson,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,16.0,2.0,RA Jadeja,IK Pathan,SR Watson,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,16.0,3.0,RA Jadeja,IK Pathan,SR Watson,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,16.0,4.0,RA Jadeja,IK Pathan,SR Watson,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,16.0,5.0,SR Watson,IK Pathan,RA Jadeja,0.0,0.0,0.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,16.0,6.0,SR Watson,IK Pathan,RA Jadeja,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,17.0,1.0,SR Watson,JR Hopes,RA Jadeja,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,17.0,2.0,RA Jadeja,JR Hopes,SR Watson,0.0,1.0,1.0,wides,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,17.0,3.0,RA Jadeja,JR Hopes,SR Watson,2.0,0.0,2.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,17.0,4.0,RA Jadeja,JR Hopes,SR Watson,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,17.0,5.0,SR Watson,JR Hopes,RA Jadeja,2.0,0.0,2.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,17.0,6.0,SR Watson,JR Hopes,RA Jadeja,2.0,0.0,2.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,17.0,7.0,SR Watson,JR Hopes,RA Jadeja,1.0,0.0,1.0,None,0,None,None,None"
"335987,2,Rajasthan Royals,Kings XI Punjab,18.0,1.0,SR Watson,S Sreesanth,RA Jadeja,4.0,0.0,4.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,0.0,1.0,AC Gilchrist,GD McGrath,Y Venugopal Rao,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,0.0,2.0,AC Gilchrist,GD McGrath,Y Venugopal Rao,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,0.0,3.0,AC Gilchrist,GD McGrath,Y Venugopal Rao,0.0,1.0,1.0,legbyes,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,0.0,4.0,Y Venugopal Rao,GD McGrath,AC Gilchrist,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,0.0,5.0,Y Venugopal Rao,GD McGrath,AC Gilchrist,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,0.0,6.0,Y Venugopal Rao,GD McGrath,AC Gilchrist,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,1.0,1.0,AC Gilchrist,Mohammad Asif,Y Venugopal Rao,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,1.0,2.0,AC Gilchrist,Mohammad Asif,Y Venugopal Rao,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,1.0,3.0,AC Gilchrist,Mohammad Asif,Y Venugopal Rao,6.0,0.0,6.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,1.0,4.0,AC Gilchrist,Mohammad Asif,Y Venugopal Rao,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,1.0,5.0,AC Gilchrist,Mohammad Asif,Y Venugopal Rao,2.0,0.0,2.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,1.0,6.0,AC Gilchrist,Mohammad Asif,Y Venugopal Rao,0.0,0.0,0.0,None,1,AC Gilchrist,bowled,None"
"335988,1,Deccan Chargers,Delhi Daredevils,2.0,1.0,Y Venugopal Rao,GD McGrath,VVS Laxman,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,2.0,2.0,Y Venugopal Rao,GD McGrath,VVS Laxman,2.0,0.0,2.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,2.0,3.0,Y Venugopal Rao,GD McGrath,VVS Laxman,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,2.0,4.0,Y Venugopal Rao,GD McGrath,VVS Laxman,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,2.0,5.0,Y Venugopal Rao,GD McGrath,VVS Laxman,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,2.0,6.0,Y Venugopal Rao,GD McGrath,VVS Laxman,4.0,0.0,4.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,3.0,1.0,VVS Laxman,Mohammad Asif,Y Venugopal Rao,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,3.0,2.0,VVS Laxman,Mohammad Asif,Y Venugopal Rao,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,3.0,3.0,VVS Laxman,Mohammad Asif,Y Venugopal Rao,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,3.0,4.0,VVS Laxman,Mohammad Asif,Y Venugopal Rao,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,3.0,5.0,Y Venugopal Rao,Mohammad Asif,VVS Laxman,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,3.0,6.0,Y Venugopal Rao,Mohammad Asif,VVS Laxman,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,4.0,1.0,VVS Laxman,GD McGrath,Y Venugopal Rao,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,4.0,2.0,Y Venugopal Rao,GD McGrath,VVS Laxman,2.0,0.0,2.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,4.0,3.0,Y Venugopal Rao,GD McGrath,VVS Laxman,4.0,0.0,4.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,4.0,4.0,Y Venugopal Rao,GD McGrath,VVS Laxman,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,4.0,5.0,Y Venugopal Rao,GD McGrath,VVS Laxman,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,4.0,6.0,Y Venugopal Rao,GD McGrath,VVS Laxman,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,5.0,1.0,VVS Laxman,Mohammad Asif,Y Venugopal Rao,0.0,0.0,0.0,None,1,VVS Laxman,bowled,None"
"335988,1,Deccan Chargers,Delhi Daredevils,5.0,2.0,A Symonds,Mohammad Asif,Y Venugopal Rao,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,5.0,3.0,A Symonds,Mohammad Asif,Y Venugopal Rao,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,5.0,4.0,A Symonds,Mohammad Asif,Y Venugopal Rao,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,5.0,5.0,A Symonds,Mohammad Asif,Y Venugopal Rao,2.0,0.0,2.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,5.0,6.0,A Symonds,Mohammad Asif,Y Venugopal Rao,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,6.0,1.0,Y Venugopal Rao,GD McGrath,A Symonds,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,6.0,2.0,A Symonds,GD McGrath,Y Venugopal Rao,4.0,0.0,4.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,6.0,3.0,A Symonds,GD McGrath,Y Venugopal Rao,4.0,0.0,4.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,6.0,4.0,A Symonds,GD McGrath,Y Venugopal Rao,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,6.0,5.0,A Symonds,GD McGrath,Y Venugopal Rao,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,6.0,6.0,A Symonds,GD McGrath,Y Venugopal Rao,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,7.0,1.0,Y Venugopal Rao,MF Maharoof,A Symonds,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,7.0,2.0,A Symonds,MF Maharoof,Y Venugopal Rao,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,7.0,3.0,Y Venugopal Rao,MF Maharoof,A Symonds,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,7.0,4.0,Y Venugopal Rao,MF Maharoof,A Symonds,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,7.0,5.0,Y Venugopal Rao,MF Maharoof,A Symonds,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,7.0,6.0,Y Venugopal Rao,MF Maharoof,A Symonds,0.0,0.0,0.0,None,1,Y Venugopal Rao,caught,S Dhawan"
"335988,1,Deccan Chargers,Delhi Daredevils,8.0,1.0,RG Sharma,VY Mahesh,A Symonds,4.0,0.0,4.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,8.0,2.0,RG Sharma,VY Mahesh,A Symonds,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,8.0,3.0,RG Sharma,VY Mahesh,A Symonds,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,8.0,4.0,A Symonds,VY Mahesh,RG Sharma,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,8.0,5.0,RG Sharma,VY Mahesh,A Symonds,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,8.0,6.0,RG Sharma,VY Mahesh,A Symonds,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,9.0,1.0,RG Sharma,MF Maharoof,A Symonds,0.0,1.0,1.0,wides,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,9.0,2.0,RG Sharma,MF Maharoof,A Symonds,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,9.0,3.0,A Symonds,MF Maharoof,RG Sharma,0.0,0.0,0.0,None,1,A Symonds,caught,KD Karthik"
"335988,1,Deccan Chargers,Delhi Daredevils,9.0,4.0,Shahid Afridi,MF Maharoof,RG Sharma,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,9.0,5.0,Shahid Afridi,MF Maharoof,RG Sharma,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,9.0,6.0,Shahid Afridi,MF Maharoof,RG Sharma,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,9.0,7.0,Shahid Afridi,MF Maharoof,RG Sharma,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,10.0,1.0,RG Sharma,VY Mahesh,Shahid Afridi,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,10.0,2.0,RG Sharma,VY Mahesh,Shahid Afridi,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,10.0,3.0,RG Sharma,VY Mahesh,Shahid Afridi,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,10.0,4.0,RG Sharma,VY Mahesh,Shahid Afridi,4.0,0.0,4.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,10.0,5.0,RG Sharma,VY Mahesh,Shahid Afridi,4.0,0.0,4.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,10.0,6.0,RG Sharma,VY Mahesh,Shahid Afridi,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,11.0,1.0,RG Sharma,MF Maharoof,Shahid Afridi,2.0,0.0,2.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,11.0,2.0,RG Sharma,MF Maharoof,Shahid Afridi,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,11.0,3.0,RG Sharma,MF Maharoof,Shahid Afridi,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,11.0,4.0,Shahid Afridi,MF Maharoof,RG Sharma,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,11.0,5.0,RG Sharma,MF Maharoof,Shahid Afridi,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,11.0,6.0,Shahid Afridi,MF Maharoof,RG Sharma,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,12.0,1.0,Shahid Afridi,R Bhatia,RG Sharma,0.0,0.0,0.0,None,1,Shahid Afridi,lbw,None"
"335988,1,Deccan Chargers,Delhi Daredevils,12.0,2.0,SB Bangar,R Bhatia,RG Sharma,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,12.0,3.0,SB Bangar,R Bhatia,RG Sharma,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,12.0,4.0,SB Bangar,R Bhatia,RG Sharma,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,12.0,5.0,RG Sharma,R Bhatia,SB Bangar,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,12.0,6.0,SB Bangar,R Bhatia,RG Sharma,0.0,0.0,0.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,13.0,1.0,RG Sharma,VY Mahesh,SB Bangar,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,13.0,2.0,SB Bangar,VY Mahesh,RG Sharma,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,13.0,3.0,RG Sharma,VY Mahesh,SB Bangar,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,13.0,4.0,SB Bangar,VY Mahesh,RG Sharma,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,13.0,5.0,RG Sharma,VY Mahesh,SB Bangar,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,13.0,6.0,SB Bangar,VY Mahesh,RG Sharma,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,14.0,1.0,SB Bangar,R Bhatia,RG Sharma,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,14.0,2.0,RG Sharma,R Bhatia,SB Bangar,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,14.0,3.0,SB Bangar,R Bhatia,RG Sharma,1.0,0.0,1.0,None,0,None,None,None"
"335988,1,Deccan Chargers,Delhi Daredevils,14.0,4.0,RG Sharma,R Bhatia,SB Bangar,0.0,0.0,0.0,None,0,None,None,None"
